ticker,name,listed,asset_class,country,datasource,datasource_ticker
BTNGBP=X,BTN/GBP,TRUE,currency,n/a,yfinance,BTNGBP=X
BRLEUR=X,BRL/EUR,TRUE,currency,n/a,yfinance,BRLEUR=X
BWPTZS=X,BWP/TZS,TRUE,currency,n/a,yfinance,BWPTZS=X
BOBBRL=X,BOB/BRL,TRUE,currency,n/a,yfinance,BOBBRL=X
BZDCHF=X,BZD/CHF,TRUE,currency,n/a,yfinance,BZDCHF=X
BWPCLF=X,BWP/CLF,TRUE,currency,n/a,yfinance,BWPCLF=X
BWPBGN=X,BWP/BGN,TRUE,currency,n/a,yfinance,BWPBGN=X
BSDCAD=X,BSD/CAD,TRUE,currency,n/a,yfinance,BSDCAD=X
BNDUSD=X,BND/USD,TRUE,currency,n/a,yfinance,BNDUSD=X
BWPMWK=X,BWP/MWK,TRUE,currency,n/a,yfinance,BWPMWK=X
BWPZAR=X,BWP/ZAR,TRUE,currency,n/a,yfinance,BWPZAR=X
BWPHKD=X,BWP/HKD,TRUE,currency,n/a,yfinance,BWPHKD=X
BZD=X,USD/BZD,TRUE,currency,n/a,yfinance,BZD=X
BWP=X,USD/BWP,TRUE,currency,n/a,yfinance,BWP=X
BRLUYU=X,BRL/UYU,TRUE,currency,n/a,yfinance,BRLUYU=X
BGNCHF=X,BGN/CHF,TRUE,currency,n/a,yfinance,BGNCHF=X
ENDK.IR,,TRUE,currency,n/a,yfinance,ENDK.IR
BWPBHD=X,BWP/BHD,TRUE,currency,n/a,yfinance,BWPBHD=X
CHBEZ.SW,CHBEZ.SW,TRUE,currency,n/a,yfinance,CHBEZ.SW
BBDEUR=X,BBD/EUR,TRUE,currency,n/a,yfinance,BBDEUR=X
BWPNAD=X,BWP/NAD,TRUE,currency,n/a,yfinance,BWPNAD=X
BIF=X,USD/BIF,TRUE,currency,n/a,yfinance,BIF=X
BRLZAR=X,BRL/ZAR,TRUE,currency,n/a,yfinance,BRLZAR=X
BAMCHF=X,BAM/CHF,TRUE,currency,n/a,yfinance,BAMCHF=X
BDTSGD=X,BDT/SGD,TRUE,currency,n/a,yfinance,BDTSGD=X
BOBMXN=X,BOB/MXN,TRUE,currency,n/a,yfinance,BOBMXN=X
BWPKZT=X,BWP/KZT,TRUE,currency,n/a,yfinance,BWPKZT=X
BDT=X,USD/BDT,TRUE,currency,n/a,yfinance,BDT=X
GDEBY.MDD,,TRUE,currency,n/a,yfinance,GDEBY.MDD
BWPXOF=X,BWP/XOF,TRUE,currency,n/a,yfinance,BWPXOF=X
BRLSGD=X,BRL/SGD,TRUE,currency,n/a,yfinance,BRLSGD=X
BSDGBP=X,BSD/GBP,TRUE,currency,n/a,yfinance,BSDGBP=X
BWPJOD=X,BWP/JOD,TRUE,currency,n/a,yfinance,BWPJOD=X
BBDCHF=X,BBD/CHF,TRUE,currency,n/a,yfinance,BBDCHF=X
BRLARS=X,BRL/ARS,TRUE,currency,n/a,yfinance,BRLARS=X
BWPJPY=X,BWP/JPY,TRUE,currency,n/a,yfinance,BWPJPY=X
BNDCHF=X,BND/CHF,TRUE,currency,n/a,yfinance,BNDCHF=X
BRLILS=X,BRL/ILS,TRUE,currency,n/a,yfinance,BRLILS=X
BWPPEN=X,BWP/PEN,TRUE,currency,n/a,yfinance,BWPPEN=X
BZDEUR=X,BZD/EUR,TRUE,currency,n/a,yfinance,BZDEUR=X
BWPPKR=X,BWP/PKR,TRUE,currency,n/a,yfinance,BWPPKR=X
BWPSGD=X,BWP/SGD,TRUE,currency,n/a,yfinance,BWPSGD=X
BMS.PA,BMS.PA,TRUE,currency,n/a,yfinance,BMS.PA
BWPAED=X,BWP/AED,TRUE,currency,n/a,yfinance,BWPAED=X
BRLCOP=X,BRL/COP,TRUE,currency,n/a,yfinance,BRLCOP=X
BRLIDR=X,BRL/IDR,TRUE,currency,n/a,yfinance,BRLIDR=X
BWPCOP=X,BWP/COP,TRUE,currency,n/a,yfinance,BWPCOP=X
BWPKWD=X,BWP/KWD,TRUE,currency,n/a,yfinance,BWPKWD=X
BNDXDR=X,BND/XDR,TRUE,currency,n/a,yfinance,BNDXDR=X
BHDPKR=X,BHD/PKR,TRUE,currency,n/a,yfinance,BHDPKR=X
BNDDKK=X,BND/DKK,TRUE,currency,n/a,yfinance,BNDDKK=X
BWPCNH=X,BWP/CNH,TRUE,currency,n/a,yfinance,BWPCNH=X
BGNPLN=X,BGN/PLN,TRUE,currency,n/a,yfinance,BGNPLN=X
BHDUSD=X,BHD/USD,TRUE,currency,n/a,yfinance,BHDUSD=X
BHDQAR=X,BHD/QAR,TRUE,currency,n/a,yfinance,BHDQAR=X
BBDGBP=X,BBD/GBP,TRUE,currency,n/a,yfinance,BBDGBP=X
BWPCZK=X,BWP/CZK,TRUE,currency,n/a,yfinance,BWPCZK=X
BWPTHB=X,BWP/THB,TRUE,currency,n/a,yfinance,BWPTHB=X
BYR=X,USD/BYR,TRUE,currency,n/a,yfinance,BYR=X
BWPLKR=X,BWP/LKR,TRUE,currency,n/a,yfinance,BWPLKR=X
BDTUSD=X,BDT/USD,TRUE,currency,n/a,yfinance,BDTUSD=X
BHDHKD=X,BHD/HKD,TRUE,currency,n/a,yfinance,BHDHKD=X
BWPSBD=X,BWP/SBD,TRUE,currency,n/a,yfinance,BWPSBD=X
BRLMXN=X,BRL/MXN,TRUE,currency,n/a,yfinance,BRLMXN=X
BWPKRW=X,BWP/KRW,TRUE,currency,n/a,yfinance,BWPKRW=X
BWPUGX=X,BWP/UGX,TRUE,currency,n/a,yfinance,BWPUGX=X
BWPUSD=X,BWP/USD,TRUE,currency,n/a,yfinance,BWPUSD=X
BAMUSD=X,BAM/USD,TRUE,currency,n/a,yfinance,BAMUSD=X
BTNEUR=X,BTN/EUR,TRUE,currency,n/a,yfinance,BTNEUR=X
BRLPYG=X,BRL/PYG,TRUE,currency,n/a,yfinance,BRLPYG=X
BWPTWD=X,BWP/TWD,TRUE,currency,n/a,yfinance,BWPTWD=X
BDTJPY=X,BDT/JPY,TRUE,currency,n/a,yfinance,BDTJPY=X
BOBEUR=X,BOB/EUR,TRUE,currency,n/a,yfinance,BOBEUR=X
BHDGBP=X,BHD/GBP,TRUE,currency,n/a,yfinance,BHDGBP=X
BGNEUR=X,BGN/EUR,TRUE,currency,n/a,yfinance,BGNEUR=X
BRLUSD=X,BRL/USD,TRUE,currency,n/a,yfinance,BRLUSD=X
BWPGHS=X,BWP/GHS,TRUE,currency,n/a,yfinance,BWPGHS=X
BRLSEK=X,BRL/SEK,TRUE,currency,n/a,yfinance,BRLSEK=X
BHDSGD=X,BHD/SGD,TRUE,currency,n/a,yfinance,BHDSGD=X
BAM=X,USD/BAM,TRUE,currency,n/a,yfinance,BAM=X
BZDUSD=X,BZD/USD,TRUE,currency,n/a,yfinance,BZDUSD=X
BWPRWF=X,BWP/RWF,TRUE,currency,n/a,yfinance,BWPRWF=X
BGN=X,USD/BGN,TRUE,currency,n/a,yfinance,BGN=X
IDEBQ.MDD,,TRUE,currency,n/a,yfinance,IDEBQ.MDD
BBD=X,USD/BBD,TRUE,currency,n/a,yfinance,BBD=X
IDEBM.MDD,,TRUE,currency,n/a,yfinance,IDEBM.MDD
BWPTND=X,BWP/TND,TRUE,currency,n/a,yfinance,BWPTND=X
BWPILS=X,BWP/ILS,TRUE,currency,n/a,yfinance,BWPILS=X
BRLKRW=X,BRL/KRW,TRUE,currency,n/a,yfinance,BRLKRW=X
BWPANG=X,BWP/ANG,TRUE,currency,n/a,yfinance,BWPANG=X
BOBPYG=X,BOB/PYG,TRUE,currency,n/a,yfinance,BOBPYG=X
BRLVEF=X,BRL/VEF,TRUE,currency,n/a,yfinance,BRLVEF=X
BWPHRK=X,BWP/HRK,TRUE,currency,n/a,yfinance,BWPHRK=X
BWPCLP=X,BWP/CLP,TRUE,currency,n/a,yfinance,BWPCLP=X
BWPAFN=X,BWP/AFN,TRUE,currency,n/a,yfinance,BWPAFN=X
BSDUSD=X,BSD/USD,TRUE,currency,n/a,yfinance,BSDUSD=X
BOBARS=X,BOB/ARS,TRUE,currency,n/a,yfinance,BOBARS=X
BDTGBP=X,BDT/GBP,TRUE,currency,n/a,yfinance,BDTGBP=X
BSDCHF=X,BSD/CHF,TRUE,currency,n/a,yfinance,BSDCHF=X
BWPMXN=X,BWP/MXN,TRUE,currency,n/a,yfinance,BWPMXN=X
BWPDKK=X,BWP/DKK,TRUE,currency,n/a,yfinance,BWPDKK=X
BWPCAD=X,BWP/CAD,TRUE,currency,n/a,yfinance,BWPCAD=X
BOBGBP=X,BOB/GBP,TRUE,currency,n/a,yfinance,BOBGBP=X
BDTSEK=X,BDT/SEK,TRUE,currency,n/a,yfinance,BDTSEK=X
BWPSAR=X,BWP/SAR,TRUE,currency,n/a,yfinance,BWPSAR=X
BHDDKK=X,BHD/DKK,TRUE,currency,n/a,yfinance,BHDDKK=X
BSDEUR=X,BSD/EUR,TRUE,currency,n/a,yfinance,BSDEUR=X
BGNTRY=X,BGN/TRY,TRUE,currency,n/a,yfinance,BGNTRY=X
BRLJPY=X,BRL/JPY,TRUE,currency,n/a,yfinance,BRLJPY=X
BWPPHP=X,BWP/PHP,TRUE,currency,n/a,yfinance,BWPPHP=X
BRLGBP=X,BRL/GBP,TRUE,currency,n/a,yfinance,BRLGBP=X
BGNCZK=X,BGN/CZK,TRUE,currency,n/a,yfinance,BGNCZK=X
BRL=X,USD/BRL,TRUE,currency,n/a,yfinance,BRL=X
BDTCHF=X,BDT/CHF,TRUE,currency,n/a,yfinance,BDTCHF=X
BHDKWD=X,BHD/KWD,TRUE,currency,n/a,yfinance,BHDKWD=X
BWPMOP=X,BWP/MOP,TRUE,currency,n/a,yfinance,BWPMOP=X
BDTEUR=X,BDT/EUR,TRUE,currency,n/a,yfinance,BDTEUR=X
BSD=X,USD/BSD,TRUE,currency,n/a,yfinance,BSD=X
BGNTHB=X,BGN/THB,TRUE,currency,n/a,yfinance,BGNTHB=X
BWPBRL=X,BWP/BRL,TRUE,currency,n/a,yfinance,BWPBRL=X
BGNUSD=X,BGN/USD,TRUE,currency,n/a,yfinance,BGNUSD=X
BWPZWL=X,BWP/ZWL,TRUE,currency,n/a,yfinance,BWPZWL=X
BSDDKK=X,BSD/DKK,TRUE,currency,n/a,yfinance,BSDDKK=X
BNDEUR=X,BND/EUR,TRUE,currency,n/a,yfinance,BNDEUR=X
BWPEGP=X,BWP/EGP,TRUE,currency,n/a,yfinance,BWPEGP=X
BWPNZD=X,BWP/NZD,TRUE,currency,n/a,yfinance,BWPNZD=X
BRLXDR=X,BRL/XDR,TRUE,currency,n/a,yfinance,BRLXDR=X
BWPWST=X,BWP/WST,TRUE,currency,n/a,yfinance,BWPWST=X
BOBCLP=X,BOB/CLP,TRUE,currency,n/a,yfinance,BOBCLP=X
BMDEUR=X,BMD/EUR,TRUE,currency,n/a,yfinance,BMDEUR=X
BRLNZD=X,BRL/NZD,TRUE,currency,n/a,yfinance,BRLNZD=X
BRLAUD=X,BRL/AUD,TRUE,currency,n/a,yfinance,BRLAUD=X
BWPARS=X,BWP/ARS,TRUE,currency,n/a,yfinance,BWPARS=X
BRLBOB=X,BRL/BOB,TRUE,currency,n/a,yfinance,BRLBOB=X
BGNDKK=X,BGN/DKK,TRUE,currency,n/a,yfinance,BGNDKK=X
BGNLVL=X,BGN/LVL,TRUE,currency,n/a,yfinance,BGNLVL=X
BRLNOK=X,BRL/NOK,TRUE,currency,n/a,yfinance,BRLNOK=X
BMDCHF=X,BMD/CHF,TRUE,currency,n/a,yfinance,BMDCHF=X
BRLCLP=X,BRL/CLP,TRUE,currency,n/a,yfinance,BRLCLP=X
BWPVND=X,BWP/VND,TRUE,currency,n/a,yfinance,BWPVND=X
BWPQAR=X,BWP/QAR,TRUE,currency,n/a,yfinance,BWPQAR=X
CADUSD=X,CAD/USD,TRUE,currency,n/a,yfinance,CADUSD=X
CHFUSD=X,CHF/USD,TRUE,currency,n/a,yfinance,CHFUSD=X
CNYUSD=X,CNY/USD,TRUE,currency,n/a,yfinance,CNYUSD=X
CHFEUR=X,CHF/EUR,TRUE,currency,n/a,yfinance,CHFEUR=X
NZDGBP=X,NZD/GBP,TRUE,currency,n/a,yfinance,NZDGBP=X
CVECHF=X,CVE/CHF,TRUE,currency,n/a,yfinance,CVECHF=X
CHFJPY=X,CHF/JPY,TRUE,currency,n/a,yfinance,CHFJPY=X
CADJPY=X,CAD/JPY,TRUE,currency,n/a,yfinance,CADJPY=X
ZARSGD=X,ZAR/SGD,TRUE,currency,n/a,yfinance,ZARSGD=X
ZARSEK=X,ZAR/SEK,TRUE,currency,n/a,yfinance,ZARSEK=X
ZARMYR=X,ZAR/MYR,TRUE,currency,n/a,yfinance,ZARMYR=X
ZARJPY=X,ZAR/JPY,TRUE,currency,n/a,yfinance,ZARJPY=X
ZARCAD=X,ZAR/CAD,TRUE,currency,n/a,yfinance,ZARCAD=X
ZARAUD=X,ZAR/AUD,TRUE,currency,n/a,yfinance,ZARAUD=X
NZDCAD=X,NZD/CAD,TRUE,currency,n/a,yfinance,NZDCAD=X
NOKZAR=X,NOK/ZAR,TRUE,currency,n/a,yfinance,NOKZAR=X
NOKJPY=X,NOK/JPY,TRUE,currency,n/a,yfinance,NOKJPY=X
NOKGBP=X,NOK/GBP,TRUE,currency,n/a,yfinance,NOKGBP=X
JPYTRY=X,JPY/TRY,TRUE,currency,n/a,yfinance,JPYTRY=X
EURDOP=X,EUR/DOP,TRUE,currency,n/a,yfinance,EURDOP=X
CZKZAR=X,CZK/ZAR,TRUE,currency,n/a,yfinance,CZKZAR=X
CZKRSD=X,CZK/RSD,TRUE,currency,n/a,yfinance,CZKRSD=X
CZKPHP=X,CZK/PHP,TRUE,currency,n/a,yfinance,CZKPHP=X
CZKLKR=X,CZK/LKR,TRUE,currency,n/a,yfinance,CZKLKR=X
CZKHKD=X,CZK/HKD,TRUE,currency,n/a,yfinance,CZKHKD=X
CZKBRL=X,CZK/BRL,TRUE,currency,n/a,yfinance,CZKBRL=X
CZKBGN=X,CZK/BGN,TRUE,currency,n/a,yfinance,CZKBGN=X
CZKBDT=X,CZK/BDT,TRUE,currency,n/a,yfinance,CZKBDT=X
CVE=X,USD/CVE,TRUE,currency,n/a,yfinance,CVE=X
CUPGBP=X,CUP/GBP,TRUE,currency,n/a,yfinance,CUPGBP=X
CUP=X,USD/CUP,TRUE,currency,n/a,yfinance,CUP=X
COPTHB=X,COP/THB,TRUE,currency,n/a,yfinance,COPTHB=X
CNYTRY=X,CNY/TRY,TRUE,currency,n/a,yfinance,CNYTRY=X
CNYPHP=X,CNY/PHP,TRUE,currency,n/a,yfinance,CNYPHP=X
CNYLTL=X,CNY/LTL,TRUE,currency,n/a,yfinance,CNYLTL=X
CNYJPY=X,CNY/JPY,TRUE,currency,n/a,yfinance,CNYJPY=X
CNYILS=X,CNY/ILS,TRUE,currency,n/a,yfinance,CNYILS=X
CNYGHS=X,CNY/GHS,TRUE,currency,n/a,yfinance,CNYGHS=X
CNYBWP=X,CNY/BWP,TRUE,currency,n/a,yfinance,CNYBWP=X
CNYAED=X,CNY/AED,TRUE,currency,n/a,yfinance,CNYAED=X
CNHUSD=X,CNH/USD,TRUE,currency,n/a,yfinance,CNHUSD=X
CLF=X,USD/CLF,TRUE,currency,n/a,yfinance,CLF=X
CHFZAR=X,CHF/ZAR,TRUE,currency,n/a,yfinance,CHFZAR=X
CHFVND=X,CHF/VND,TRUE,currency,n/a,yfinance,CHFVND=X
CHFUAH=X,CHF/UAH,TRUE,currency,n/a,yfinance,CHFUAH=X
CHFTRY=X,CHF/TRY,TRUE,currency,n/a,yfinance,CHFTRY=X
CHFSOS=X,CHF/SOS,TRUE,currency,n/a,yfinance,CHFSOS=X
CHFMUR=X,CHF/MUR,TRUE,currency,n/a,yfinance,CHFMUR=X
CHFMKD=X,CHF/MKD,TRUE,currency,n/a,yfinance,CHFMKD=X
CHFMDL=X,CHF/MDL,TRUE,currency,n/a,yfinance,CHFMDL=X
CHFKPW=X,CHF/KPW,TRUE,currency,n/a,yfinance,CHFKPW=X
CHFIRR=X,CHF/IRR,TRUE,currency,n/a,yfinance,CHFIRR=X
CHFHRK=X,CHF/HRK,TRUE,currency,n/a,yfinance,CHFHRK=X
CHFBYR=X,CHF/BYR,TRUE,currency,n/a,yfinance,CHFBYR=X
CHFBND=X,CHF/BND,TRUE,currency,n/a,yfinance,CHFBND=X
CHFBAM=X,CHF/BAM,TRUE,currency,n/a,yfinance,CHFBAM=X
CHFAWG=X,CHF/AWG,TRUE,currency,n/a,yfinance,CHFAWG=X
CADZAR=X,CAD/ZAR,TRUE,currency,n/a,yfinance,CADZAR=X
CADWST=X,CAD/WST,TRUE,currency,n/a,yfinance,CADWST=X
CADTZS=X,CAD/TZS,TRUE,currency,n/a,yfinance,CADTZS=X
CADTWD=X,CAD/TWD,TRUE,currency,n/a,yfinance,CADTWD=X
CADTND=X,CAD/TND,TRUE,currency,n/a,yfinance,CADTND=X
CADSGD=X,CAD/SGD,TRUE,currency,n/a,yfinance,CADSGD=X
CADSBD=X,CAD/SBD,TRUE,currency,n/a,yfinance,CADSBD=X
CADSAR=X,CAD/SAR,TRUE,currency,n/a,yfinance,CADSAR=X
CADRUB=X,CAD/RUB,TRUE,currency,n/a,yfinance,CADRUB=X
CADRSD=X,CAD/RSD,TRUE,currency,n/a,yfinance,CADRSD=X
CADPLN=X,CAD/PLN,TRUE,currency,n/a,yfinance,CADPLN=X
CADNZD=X,CAD/NZD,TRUE,currency,n/a,yfinance,CADNZD=X
CADMVR=X,CAD/MVR,TRUE,currency,n/a,yfinance,CADMVR=X
CADMDL=X,CAD/MDL,TRUE,currency,n/a,yfinance,CADMDL=X
CADLRD=X,CAD/LRD,TRUE,currency,n/a,yfinance,CADLRD=X
CADKZT=X,CAD/KZT,TRUE,currency,n/a,yfinance,CADKZT=X
CADKES=X,CAD/KES,TRUE,currency,n/a,yfinance,CADKES=X
CADGYD=X,CAD/GYD,TRUE,currency,n/a,yfinance,CADGYD=X
CADGIP=X,CAD/GIP,TRUE,currency,n/a,yfinance,CADGIP=X
CADGBP=X,CAD/GBP,TRUE,currency,n/a,yfinance,CADGBP=X
CADEUR=X,CAD/EUR,TRUE,currency,n/a,yfinance,CADEUR=X
CADCHF=X,CAD/CHF,TRUE,currency,n/a,yfinance,CADCHF=X
CADAMD=X,CAD/AMD,TRUE,currency,n/a,yfinance,CADAMD=X
CADAFN=X,CAD/AFN,TRUE,currency,n/a,yfinance,CADAFN=X
CLFJPY=X,CLF/JPY,TRUE,currency,n/a,yfinance,CLFJPY=X
CNYAUD=X,CNY/AUD,TRUE,currency,n/a,yfinance,CNYAUD=X
CHFNAD=X,CHF/NAD,TRUE,currency,n/a,yfinance,CHFNAD=X
CADKYD=X,CAD/KYD,TRUE,currency,n/a,yfinance,CADKYD=X
CLFEUR=X,CLF/EUR,TRUE,currency,n/a,yfinance,CLFEUR=X
EURDZD=X,EUR/DZD,TRUE,currency,n/a,yfinance,EURDZD=X
CHFZMK=X,,TRUE,currency,n/a,yfinance,CHFZMK=X
NZDSEK=X,NZD/SEK,TRUE,currency,n/a,yfinance,NZDSEK=X
CADMGA=X,CAD/MGA,TRUE,currency,n/a,yfinance,CADMGA=X
CHFRSD=X,CHF/RSD,TRUE,currency,n/a,yfinance,CHFRSD=X
11667427.SW,11667427.SW,TRUE,currency,n/a,yfinance,11667427.SW
CHFBIF=X,CHF/BIF,TRUE,currency,n/a,yfinance,CHFBIF=X
CNH=X,USD/CNH,TRUE,currency,n/a,yfinance,CNH=X
CZKVUV=X,CZK/VUV,TRUE,currency,n/a,yfinance,CZKVUV=X
CHFCLP=X,CHF/CLP,TRUE,currency,n/a,yfinance,CHFCLP=X
CHFAZN=X,CHF/AZN,TRUE,currency,n/a,yfinance,CHFAZN=X
CNYKES=X,CNY/KES,TRUE,currency,n/a,yfinance,CNYKES=X
CZKMYR=X,CZK/MYR,TRUE,currency,n/a,yfinance,CZKMYR=X
CHFILS=X,CHF/ILS,TRUE,currency,n/a,yfinance,CHFILS=X
CNYSEK=X,CNY/SEK,TRUE,currency,n/a,yfinance,CNYSEK=X
CZKINR=X,CZK/INR,TRUE,currency,n/a,yfinance,CZKINR=X
CHFKYD=X,CHF/KYD,TRUE,currency,n/a,yfinance,CHFKYD=X
CHFUYU=X,CHF/UYU,TRUE,currency,n/a,yfinance,CHFUYU=X
CHFARS=X,CHF/ARS,TRUE,currency,n/a,yfinance,CHFARS=X
CNYUGX=X,CNY/UGX,TRUE,currency,n/a,yfinance,CNYUGX=X
EUR-ILS.F,EUR-ILS.F,TRUE,currency,n/a,yfinance,EUR-ILS.F
CADMOP=X,CAD/MOP,TRUE,currency,n/a,yfinance,CADMOP=X
CZKARS=X,CZK/ARS,TRUE,currency,n/a,yfinance,CZKARS=X
CHFUGX=X,CHF/UGX,TRUE,currency,n/a,yfinance,CHFUGX=X
CADTRY=X,CAD/TRY,TRUE,currency,n/a,yfinance,CADTRY=X
CHFAMD=X,CHF/AMD,TRUE,currency,n/a,yfinance,CHFAMD=X
CADTTD=X,CAD/TTD,TRUE,currency,n/a,yfinance,CADTTD=X
CADYER=X,CAD/YER,TRUE,currency,n/a,yfinance,CADYER=X
CADBMD=X,CAD/BMD,TRUE,currency,n/a,yfinance,CADBMD=X
CADVEF=X,CAD/VEF,TRUE,currency,n/a,yfinance,CADVEF=X
CHFVEF=X,CHF/VEF,TRUE,currency,n/a,yfinance,CHFVEF=X
CHFCUP=X,CHF/CUP,TRUE,currency,n/a,yfinance,CHFCUP=X
CHFTJS=X,CHF/TJS,TRUE,currency,n/a,yfinance,CHFTJS=X
CHFPGK=X,CHF/PGK,TRUE,currency,n/a,yfinance,CHFPGK=X
CADPYG=X,CAD/PYG,TRUE,currency,n/a,yfinance,CADPYG=X
CZKKES=X,CZK/KES,TRUE,currency,n/a,yfinance,CZKKES=X
CZKISK=X,CZK/ISK,TRUE,currency,n/a,yfinance,CZKISK=X
EUR-MNT.F,EUR-MNT.F,TRUE,currency,n/a,yfinance,EUR-MNT.F
CHFPAB=X,CHF/PAB,TRUE,currency,n/a,yfinance,CHFPAB=X
CNHINR=X,CNH/INR,TRUE,currency,n/a,yfinance,CNHINR=X
CZKVEF=X,CZK/VEF,TRUE,currency,n/a,yfinance,CZKVEF=X
CADSHP=X,CAD/SHP,TRUE,currency,n/a,yfinance,CADSHP=X
CZKJOD=X,CZK/JOD,TRUE,currency,n/a,yfinance,CZKJOD=X
CHFEGP=X,CHF/EGP,TRUE,currency,n/a,yfinance,CHFEGP=X
CADBTN=X,CAD/BTN,TRUE,currency,n/a,yfinance,CADBTN=X
CADPAB=X,CAD/PAB,TRUE,currency,n/a,yfinance,CADPAB=X
CZKBAM=X,CZK/BAM,TRUE,currency,n/a,yfinance,CZKBAM=X
CHFKHR=X,CHF/KHR,TRUE,currency,n/a,yfinance,CHFKHR=X
CNYMXN=X,CNY/MXN,TRUE,currency,n/a,yfinance,CNYMXN=X
CADBIF=X,CAD/BIF,TRUE,currency,n/a,yfinance,CADBIF=X
CHFGBP=X,CHF/GBP,TRUE,currency,n/a,yfinance,CHFGBP=X
CZKBND=X,CZK/BND,TRUE,currency,n/a,yfinance,CZKBND=X
CZKJPY=X,CZK/JPY,TRUE,currency,n/a,yfinance,CZKJPY=X
CADUAH=X,CAD/UAH,TRUE,currency,n/a,yfinance,CADUAH=X
CHFRUB=X,CHF/RUB,TRUE,currency,n/a,yfinance,CHFRUB=X
CADBDT=X,CAD/BDT,TRUE,currency,n/a,yfinance,CADBDT=X
CHFDZD=X,CHF/DZD,TRUE,currency,n/a,yfinance,CHFDZD=X
CHFNPR=X,CHF/NPR,TRUE,currency,n/a,yfinance,CHFNPR=X
CNYGBP=X,CNY/GBP,TRUE,currency,n/a,yfinance,CNYGBP=X
19666227.SW,,TRUE,currency,n/a,yfinance,19666227.SW
CHFDEM=X,CHF/DEM,TRUE,currency,n/a,yfinance,CHFDEM=X
19663223.SW,,TRUE,currency,n/a,yfinance,19663223.SW
CNYMUR=X,CNY/MUR,TRUE,currency,n/a,yfinance,CNYMUR=X
CNYJOD=X,CNY/JOD,TRUE,currency,n/a,yfinance,CNYJOD=X
CLPJPY=X,CLP/JPY,TRUE,currency,n/a,yfinance,CLPJPY=X
CNYDKK=X,CNY/DKK,TRUE,currency,n/a,yfinance,CNYDKK=X
CADAWG=X,CAD/AWG,TRUE,currency,n/a,yfinance,CADAWG=X
CHFBZD=X,CHF/BZD,TRUE,currency,n/a,yfinance,CHFBZD=X
CHFBRL=X,CHF/BRL,TRUE,currency,n/a,yfinance,CHFBRL=X
CNHGBP=X,CNH/GBP,TRUE,currency,n/a,yfinance,CNHGBP=X
CHFXAF=X,CHF/XAF,TRUE,currency,n/a,yfinance,CHFXAF=X
2219069=X,,TRUE,currency,n/a,yfinance,2219069=X
CUPUSD=X,CUP/USD,TRUE,currency,n/a,yfinance,CUPUSD=X
CADSZL=X,CAD/SZL,TRUE,currency,n/a,yfinance,CADSZL=X
CADPGK=X,CAD/PGK,TRUE,currency,n/a,yfinance,CADPGK=X
CHFSYP=X,CHF/SYP,TRUE,currency,n/a,yfinance,CHFSYP=X
NOKNZD=X,NOK/NZD,TRUE,currency,n/a,yfinance,NOKNZD=X
CADFKP=X,CAD/FKP,TRUE,currency,n/a,yfinance,CADFKP=X
CHFNOK=X,CHF/NOK,TRUE,currency,n/a,yfinance,CHFNOK=X
CADKMF=X,CAD/KMF,TRUE,currency,n/a,yfinance,CADKMF=X
CADCNY=X,CAD/CNY,TRUE,currency,n/a,yfinance,CADCNY=X
CHFLYD=X,CHF/LYD,TRUE,currency,n/a,yfinance,CHFLYD=X
RSO.PA,RSO.PA,TRUE,currency,n/a,yfinance,RSO.PA
CHFLRD=X,CHF/LRD,TRUE,currency,n/a,yfinance,CHFLRD=X
ZARNZD=X,ZAR/NZD,TRUE,currency,n/a,yfinance,ZARNZD=X
CADMMK=X,CAD/MMK,TRUE,currency,n/a,yfinance,CADMMK=X
CZKNZD=X,CZK/NZD,TRUE,currency,n/a,yfinance,CZKNZD=X
CHFMOP=X,CHF/MOP,TRUE,currency,n/a,yfinance,CHFMOP=X
CHFKGS=X,CHF/KGS,TRUE,currency,n/a,yfinance,CHFKGS=X
CHFMGA=X,CHF/MGA,TRUE,currency,n/a,yfinance,CHFMGA=X
CNYXDR=X,CNY/XDR,TRUE,currency,n/a,yfinance,CNYXDR=X
CNYLVL=X,CNY/LVL,TRUE,currency,n/a,yfinance,CNYLVL=X
CHFHKD=X,CHF/HKD,TRUE,currency,n/a,yfinance,CHFHKD=X
CADXCD=X,CAD/XCD,TRUE,currency,n/a,yfinance,CADXCD=X
CHFOMR=X,CHF/OMR,TRUE,currency,n/a,yfinance,CHFOMR=X
CADMRO=X,CAD/MRO,TRUE,currency,n/a,yfinance,CADMRO=X
CADNOK=X,CAD/NOK,TRUE,currency,n/a,yfinance,CADNOK=X
CHFHUF=X,CHF/HUF,TRUE,currency,n/a,yfinance,CHFHUF=X
CADAOA=X,CAD/AOA,TRUE,currency,n/a,yfinance,CADAOA=X
CADSLL=X,CAD/SLL,TRUE,currency,n/a,yfinance,CADSLL=X
EURILS=X,EUR/ILS,TRUE,currency,n/a,yfinance,EURILS=X
CNYKRW=X,CNY/KRW,TRUE,currency,n/a,yfinance,CNYKRW=X
CADFJD=X,CAD/FJD,TRUE,currency,n/a,yfinance,CADFJD=X
CLPBRL=X,CLP/BRL,TRUE,currency,n/a,yfinance,CLPBRL=X
CZKTHB=X,CZK/THB,TRUE,currency,n/a,yfinance,CZKTHB=X
CADBSD=X,CAD/BSD,TRUE,currency,n/a,yfinance,CADBSD=X
